;meta[fps=30]
;meta[frames=66]
lip_upper_in;0;-0.0013470362;0.012757881;0.033931956;0.049406175;0.046110947;0.026829401;0.0021597114;-0.005610796;-0.004252627;-0.0011911809;0.0001335904;0;-0.00091286766;0.007380869;0.033119284;0.08393929;0.11427545;0.108820505;0.074309655;0.050352443;0.039242174;0.044808444;0.031839043;0.0119118085;-0.0012579762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005566267;0.005677592;0.010052678;0.011355184;0.007681448;0.0025048202;-0.002337832;-0.00022265062;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003196627;0.0027720002;0.010119472;0.021684583;0.027409885;0.024690365;0.014327567;0.0047758557;-0.00052004826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;-0.00022829644;0.0019733207;0.007190026;0.016063051;0.026868366;0.036410533;0.036158387;0.027831808;0.01535017;0.010015303;0.009639182;0.011768677;0.008937833;0.003991808;-0.00040713258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000531817;0.004782854;0.015433189;0.029134471;0.039287973;0.040169675;0.029715274;0.017238567;0.006441284;0.000759239;-0.0003708724;0.000020992777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031807233;0.001741446;0.018515784;0.059121694;0.08711206;0.08792712;0.05884338;0.020945065;-0.0022384343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00096614484;0.0082778325;0.031250607;0.07091025;0.09208194;0.08504459;0.051038682;0.017700724;-0.0019084341;0;0;0;0;0;0;-0.00001749398;0.0001749398;0.0003498796;0.00043734952;0.0003498796;0.0001749398;-0.00001749398;0;0;0;0;0;0;-0.0020780726;0.02027181;0.046682417;0.061812054;0.0536482;0.029495906;0.009086265;0.012213977;0.016094461;0.012563857;0.006043374;-0.0009860243;0.00003180723;0;0;0;0;0;0;-0.0012563859;0.010957593;0.041190367;0.06353495;0.06528435;0.044689167;0.014806268;-0.0016062654;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;0;0;-0.00048506033;0.0036737355;0.019815905;0.050851814;0.085100256;0.10297593;0.090563156;0.05747567;0.027242895;0.024157595;0.061324347;0.091207236;0.0905552;0.08242844;0.0826511;0.08339857;0.08301688;0.053436153;0.013740725;-0.0015903618;0;0;-0.001661928;0.016794221;0.031489164;0.038049404;0.028865067;0.013120485;-0.0034113259;0.00017493979;0;0;0;0;0;-0.0025445786;0.02321928;0.071498685;0.12283158;0.15767641;0.158897;0.11727328;0.096777484;0.08935845;0.09733411;0.11645451;0.11956552;0.08953498;0.057253286;0.02216699;0.00082566217;-0.0016152771;-0.00018077108;0.0001632771;-0.0016179279;0.013581689;0.05693495;0.08977592;0.09414942;0.06568194;0.023203377;-0.0024809644;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.00090650615;0.007538314;0.031632293;0.06930796;0.10591808;0.12392894;0.1275311;0.11899882;0.09897616;0.07573301;0.06708544;0.069256276;0.098232664;0.13640931;0.15851136;0.14824954;0.13014328;0.1119217;0.11468496;0.14563736;0.15225726;0.11989737;0.06973736;0.02471422;-0.0026559043;0;0;-0.0022567231;0.019972293;0.07108386;0.108316876;0.110007964;0.07446603;0.023692677;-0.00259494;0;0;0;0;0;-0.00097409665;0.008142652;0.033421453;0.07675483;0.10031207;0.091891095;0.0649464;0.03338567;0.054684583;0.10313336;0.17171374;0.2367635;0.30119064;0.32435772;0.31577;0.23524736;0.13698952;0.051560592;0.0063269935;-0.0028631815;0.00015744581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0021628924;0.01951374;0.0624376;0.11463328;0.14930315;0.15000929;0.1281418;0.105743155;0.080179684;0.051400498;0.023760004;0.0015649172;-0.003687254;0.0064886753;0.035808586;0.08475435;0.11168315;0.1035246;0.0649464;0.024690364;0.0025922898;0.0037373498;0.0017493978;-0.00036578317;0.000015903615;0;0;-0.0012945544;0.01301552;0.02519133;0.03096434;0.02414169;0.011546026;-0.0019943137;0.00006997592;0;0;0;0;0;-0.0006122893;0.0046597593;0.024503497;0.06830604;0.09629641;0.08777604;0.12475592;0.2236128;0.29605776;0.2924272;0.21789917;0.10950701;0.063502625;0.058622327;0.030964347;-0.00012245796;-0.0018835186;0.00046650606;0.00011079527;-0.0013634701;0.013565785;0.02655904;0.03284097;0.025843376;0.012563857;-0.0018289159;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001749398;-0.0043337354;0.022344582;0.04731326;0.061109647;0.049937353;0.026018318;-0.0025843377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0040236153;0.039774947;0.08260603;0.13432355;0.14446688;0.11530176;0.054079197;0.02645037;-0.00207012;-0.001090458;0.000623952;0.00009330128;-0.000011662659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00066397607;0.004993736;0.027469521;0.07130387;0.107913986;0.123777844;0.12432651;0.12168651;0.108876154;0.08790327;0.049348924;0.013466389;-0.001542651;0;0;-0.0014345064;0.012653979;0.045600973;0.06968434;0.07096724;0.048166756;0.015476339;-0.0016910846;0;0;0;0;0;0.00011132532;-0.0017440969;0.0024756633;0.025885789;0.045775913;0.05134748;0.044074226;0.025981208;0.011302169;0.010088195;0.004930121;-0.00068385556;0.000015903615;0;0;0;0;0;0;-0.0018607232;0.018686749;0.03641928;0.04492772;0.03522651;0.01701687;-0.0026559043;0.00007951808;0;0;0;0;0;0;0;0;0;0
tongue_low;0;-0.003371567;0.03099615;0.09321109;0.15254751;0.1665904;0.12582943;0.092023626;0.096450135;0.10761976;0.09184869;0.05091808;0.0017372048;0.0023998558;0.03899037;0.064868204;0.08991242;0.11394146;0.15003313;0.21271327;0.2792887;0.2689699;0.1999204;0.10280099;0.024873257;-0.0029580726;0;0;-0.0029564823;0.029862221;0.05615567;0.0679641;0.051694706;0.02361687;-0.0059304587;0.00029739764;0;0;0;0;0;-0.0024120484;0.023542654;0.053399045;0.07807616;0.07493254;0.04297687;0.08519037;0.25321206;0.38190943;0.40049285;0.31765905;0.22262065;0.24209711;0.35825986;0.43311867;0.4414526;0.36681375;0.24356115;0.115857616;0.02282646;0.04493635;0.18480004;0.28610608;0.2950121;0.20261207;0.06790844;-0.0073474715;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.0044212053;0.040490605;0.12283954;0.21120003;0.25394893;0.23185883;0.16773544;0.12126507;0.08629302;0.08242048;0.14497738;0.23076704;0.33395606;0.40196395;0.41488957;0.39537582;0.34175283;0.24638839;0.17139727;0.11594533;0.07662761;0.052784108;0.020189645;-0.0021271089;0;0;0;-0.0058313264;0.053018417;0.16957496;0.25168002;0.24899764;0.16421014;0.047117114;-0.0052948445;0;0;0;0;0;-0.0005407231;0.003626025;0.025318557;0.0822217;0.121503636;0.122680485;0.09179566;0.07360194;0.06452097;0.06902011;0.21399535;0.4982131;0.87216234;1.1620185;1.1775181;0.873107;0.50769275;0.19051528;0.023033751;-0.012280775;0.016402991;0.030853014;0.038089164;0.0298988;0.014472292;-0.0022106029;0.00006361446;0;0;0;0;0;0;0;0;0;0
normal0;0;-0.0036514706;0.032506995;0.108197086;0.2140452;0.32862124;0.4378703;0.5251883;0.60650027;0.6558676;0.67296153;0.6686925;0.6675834;0.6799027;0.68582386;0.6686365;0.62216467;0.5255133;0.3967939;0.25191993;0.1575513;0.102551945;0.08407659;0.059169408;0.030569933;-0.0030503136;0;0;-0.005151394;0.04410932;0.17707407;0.27687722;0.28814334;0.19960633;0.06889479;-0.007404619;0;0;0;0;0;-0.006779712;0.060327187;0.20256197;0.38787407;0.5559502;0.61980367;0.52621806;0.3578274;0.2215819;0.15296988;0.28062552;0.51881164;0.781991;0.9422777;0.9333986;0.69361764;0.40323734;0.15136199;0.018278882;-0.012415742;0.0340533;0.12646556;0.1951533;0.20060822;0.13737544;0.045576587;-0.0049428446;0;0;0;0;0;0;0;0;0;0
normal1;0;-0.0036514706;0.032506995;0.108197086;0.2140452;0.32862124;0.4378703;0.5251883;0.60650027;0.6558676;0.67296153;0.6686925;0.6675834;0.6799027;0.68582386;0.6686365;0.62216467;0.5255133;0.3967939;0.2519756;0.15699467;0.1014387;0.08268502;0.058056153;0.030013306;-0.002994651;0;0;-0.005151394;0.04410932;0.17707407;0.27687722;0.28814334;0.19960633;0.06889479;-0.007404619;0;0;0;0;0;-0.006779712;0.060327187;0.20256197;0.38787407;0.5559502;0.61980367;0.52621806;0.3578274;0.2215819;0.15296988;0.28062552;0.51881164;0.781991;0.9422777;0.9333986;0.69361764;0.40323734;0.15136199;0.018278882;-0.012415742;0.0340533;0.12646556;0.1951533;0.20060822;0.13737544;0.045576587;-0.0049428446;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;0;0;0;-0.000027831327;0.00046756634;-0.0015140246;-0.003534579;0.016927015;0.089672536;0.17825855;0.2645108;0.30687937;0.28290543;0.20593514;0.13726783;0.07004107;0.03146981;0.052360006;0.0734005;0.07726163;0.063336685;0.032340005;-0.0032228678;0;0;-0.0024246655;0.024381358;0.047146276;0.05792257;0.045125723;0.021552583;-0.0037717018;0.00013470365;0;0;0;0;0;-0.002783133;0.026547376;0.06862092;0.09405133;0.08557205;0.050968442;0.0058519985;0.0072398568;0.0954763;0.24117145;0.46470898;0.697986;0.8921901;0.98137426;0.92903835;0.69343805;0.40325373;0.15136199;0.018278882;-0.008385765;-0.0024168727;0.007570122;0.01781205;0.02426892;0.020483859;0.011310653;-0.0011132532;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;0;0;0;-0.000027831327;0.00046756634;-0.0015140246;-0.003534579;0.016927015;0.089672536;0.17825855;0.2645108;0.30687937;0.28290543;0.20593514;0.13726783;0.07004107;0.03146981;0.052360006;0.0734005;0.07726163;0.063336685;0.032340005;-0.0032228678;0;0;-0.0024246655;0.024381358;0.047146276;0.05792257;0.045125723;0.021552583;-0.0037717018;0.00013470365;0;0;0;0;0;-0.0028165304;0.026862798;0.06947813;0.09522025;0.08662965;0.05158073;0.0059299273;0.0071841944;0.09548002;0.24117145;0.46470898;0.697986;0.8921901;0.98137426;0.92903835;0.69343805;0.40325373;0.15136199;0.018278882;-0.008385765;-0.0024168727;0.007570122;0.01781205;0.02426892;0.020483859;0.011310653;-0.0011132532;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;-0.000027831327;0.00046756634;-0.0015084583;-0.003556844;0.016537376;0.08839146;0.17548266;0.25968117;0.30076995;0.27723527;0.2009821;0.11979819;0.04110836;0.006453157;0.0019222177;0.0046700975;0.0017812058;-0.00061228883;-0.0023433976;0.00020038556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00025604822;-0.003373157;-0.00921551;0.119778626;0.36969098;0.6829987;0.9114523;0.9233849;0.6846047;0.39794722;0.14915366;0.017829873;-0.008406548;-0.0005243422;-0.0020038555;-0.0025048195;-0.0020038555;-0.0010019278;0.00010019278;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;-0.000027831327;0.00046756634;-0.0015140246;-0.003534579;0.016927015;0.08971541;0.17789118;0.26304132;0.30458328;0.2807068;0.20354724;0.121342935;0.041695785;0.006468;0.0017997595;0.0045309416;0.0016698804;-0.00066795154;-0.0023378318;0.00020038556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00025604822;-0.0033842896;-0.009263381;0.12143405;0.37458596;0.6918546;0.9230788;0.9351501;0.6934258;0.4032578;0.15136199;0.018278882;-0.008463694;-0.0005243422;-0.0020038555;-0.0025048195;-0.0020038555;-0.0010019278;0.00010019278;0;0;0;0;0;0;0;0;0;0;0
normal13;0;-0.0023934946;0.022053547;0.0653257;0.11051265;0.12741183;0.10522099;0.066706136;0.04287138;0.028862946;0.01868781;0.008720484;-0.0020409643;-0.001054807;0.0029909404;0.021982115;0.06735553;0.10931034;0.13335937;0.15473664;0.14552446;0.1169556;0.07743511;0.030492004;-0.003195037;0;0;0;0.000171441;-0.0028900057;0.008327135;0.019225884;0.025961068;0.021797499;0.011927396;-0.0011755954;0;0;0;0;0;0.0003005784;-0.0036551813;-0.0018368674;0.02865143;0.056757364;0.06826098;0.05355119;0.022840247;-0.002170844;-0.000014843372;0;0;0;0;0;0;0;0;0;-0.0028387955;0.028521547;0.055440005;0.06829807;0.05343615;0.025716148;-0.0041746995;0.0001335904;0;0;0;0;0;0;0;0;0;0
